Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Location,Device_Used,Time_of_Transaction,Fraudulent
6034,1082,4312.16,Bank Transfer,New York,Desktop,2024-01-05 04:33:00,0
6035,2920,4271.48,Bank Transfer,San Francisco,Desktop,2024-01-05 04:34:00,0
6036,4721,112.49,ATM Withdrawal,San Francisco,Tablet,2024-01-05 04:35:00,0
6037,4491,3047.92,Online Purchase,Chicago,Tablet,2024-01-05 04:36:00,0
6038,4144,1839.79,Bank Transfer,San Francisco,Mobile,2024-01-05 04:37:00,0
6039,4308,2078.89,Online Purchase,Houston,Mobile,2024-01-05 04:38:00,0
6040,3093,4160.37,POS Payment,Los Angeles,Desktop,2024-01-05 04:39:00,0
6041,1617,1549.89,Bank Transfer,San Francisco,Tablet,2024-01-05 04:40:00,0
6042,3975,4715.3,Online Purchase,Houston,Tablet,2024-01-05 04:41:00,0
6043,4871,898.99,ATM Withdrawal,Los Angeles,Mobile,2024-01-05 04:42:00,0
6044,3309,3313.95,POS Payment,Houston,Mobile,2024-01-05 04:43:00,0
6045,1175,3360.85,POS Payment,Los Angeles,Tablet,2024-01-05 04:44:00,0
6046,2189,1261.72,POS Payment,Los Angeles,Tablet,2024-01-05 04:45:00,0
6047,3704,1624.43,POS Payment,San Francisco,Mobile,2024-01-05 04:46:00,0
6048,1841,4174.16,ATM Withdrawal,Chicago,Tablet,2024-01-05 04:47:00,0
6049,1369,3809.26,ATM Withdrawal,San Francisco,Tablet,2024-01-05 04:48:00,0
6050,2818,1646.15,Bank Transfer,New York,Desktop,2024-01-05 04:49:00,0
6051,3101,2670.25,ATM Withdrawal,Houston,Tablet,2024-01-05 04:50:00,0
6052,1689,309.34,ATM Withdrawal,New York,Tablet,2024-01-05 04:51:00,0
6053,4490,1044.52,POS Payment,Los Angeles,Tablet,2024-01-05 04:52:00,0
6054,2779,2429.62,ATM Withdrawal,San Francisco,Mobile,2024-01-05 04:53:00,0
6055,4578,430.78,POS Payment,New York,Desktop,2024-01-05 04:54:00,0
6056,2364,4216.82,Online Purchase,New York,Mobile,2024-01-05 04:55:00,0
6057,4198,3590.31,Online Purchase,New York,Desktop,2024-01-05 04:56:00,0
6058,2432,4718.22,Online Purchase,Los Angeles,Desktop,2024-01-05 04:57:00,0
6059,4995,3467.64,Online Purchase,Los Angeles,Tablet,2024-01-05 04:58:00,0
6060,1366,4702.07,Online Purchase,Los Angeles,Desktop,2024-01-05 04:59:00,0
6061,4342,2773.01,Online Purchase,New York,Desktop,2024-01-05 05:00:00,0
6062,1643,3001.49,Online Purchase,Houston,Tablet,2024-01-05 05:01:00,0
6063,4676,4884.88,POS Payment,San Francisco,Tablet,2024-01-05 05:02:00,0
6064,3426,3211.0,POS Payment,San Francisco,Desktop,2024-01-05 05:03:00,1
6065,1072,154.9,POS Payment,Los Angeles,Mobile,2024-01-05 05:04:00,0
6066,4994,3619.29,POS Payment,New York,Desktop,2024-01-05 05:05:00,0
6067,4993,4527.44,ATM Withdrawal,Houston,Mobile,2024-01-05 05:06:00,0
6068,3962,3978.11,ATM Withdrawal,Chicago,Mobile,2024-01-05 05:07:00,0
6069,2271,2919.58,Bank Transfer,Los Angeles,Desktop,2024-01-05 05:08:00,0
6070,1859,3356.85,ATM Withdrawal,Chicago,Mobile,2024-01-05 05:09:00,0
6071,4856,4950.97,POS Payment,San Francisco,Desktop,2024-01-05 05:10:00,0
6072,1042,454.22,POS Payment,San Francisco,Mobile,2024-01-05 05:11:00,0
6073,3424,3336.56,Online Purchase,Houston,Mobile,2024-01-05 05:12:00,0
6074,2064,1417.71,Online Purchase,Houston,Desktop,2024-01-05 05:13:00,0
6075,3217,3200.81,Bank Transfer,Chicago,Tablet,2024-01-05 05:14:00,1
6076,3259,3038.51,ATM Withdrawal,San Francisco,Tablet,2024-01-05 05:15:00,0
6077,2516,768.13,POS Payment,Houston,Desktop,2024-01-05 05:16:00,1
6078,4751,1034.53,ATM Withdrawal,Houston,Desktop,2024-01-05 05:17:00,0
6079,3086,3108.53,Bank Transfer,San Francisco,Tablet,2024-01-05 05:18:00,0
6080,1368,642.02,Online Purchase,San Francisco,Tablet,2024-01-05 05:19:00,0
6081,3804,1326.64,POS Payment,New York,Mobile,2024-01-05 05:20:00,0
6082,1150,4176.39,Online Purchase,Houston,Mobile,2024-01-05 05:21:00,0
6083,2134,1636.13,POS Payment,Chicago,Mobile,2024-01-05 05:22:00,0
6084,2503,2440.81,Online Purchase,Los Angeles,Tablet,2024-01-05 05:23:00,0
6085,2459,4705.76,Online Purchase,Los Angeles,Desktop,2024-01-05 05:24:00,0
6086,2070,1136.52,Bank Transfer,San Francisco,Mobile,2024-01-05 05:25:00,0
6087,2023,1948.74,ATM Withdrawal,Chicago,Desktop,2024-01-05 05:26:00,0
6088,2598,3032.68,Online Purchase,New York,Tablet,2024-01-05 05:27:00,0
6089,3784,3776.94,POS Payment,Houston,Mobile,2024-01-05 05:28:00,0
6090,3040,4508.37,ATM Withdrawal,New York,Tablet,2024-01-05 05:29:00,0
6091,2389,4577.45,ATM Withdrawal,Chicago,Desktop,2024-01-05 05:30:00,0
6092,1068,3883.42,Online Purchase,New York,Mobile,2024-01-05 05:31:00,0
6093,3346,1142.43,Online Purchase,San Francisco,Desktop,2024-01-05 05:32:00,0
6094,1943,125.02,Online Purchase,Los Angeles,Desktop,2024-01-05 05:33:00,0
6095,1801,1919.49,ATM Withdrawal,San Francisco,Mobile,2024-01-05 05:34:00,0
6096,3343,708.6,Bank Transfer,Houston,Mobile,2024-01-05 05:35:00,0
6097,3250,3552.23,Online Purchase,San Francisco,Tablet,2024-01-05 05:36:00,0
6098,1060,3305.99,ATM Withdrawal,Chicago,Mobile,2024-01-05 05:37:00,0
6099,1945,220.81,ATM Withdrawal,Chicago,Mobile,2024-01-05 05:38:00,0
6100,4010,4183.13,POS Payment,Houston,Mobile,2024-01-05 05:39:00,0
6101,4901,1244.47,Online Purchase,Houston,Mobile,2024-01-05 05:40:00,0
6102,2337,2161.7,Bank Transfer,Los Angeles,Mobile,2024-01-05 05:41:00,0
6103,2184,3340.0,POS Payment,New York,Tablet,2024-01-05 05:42:00,0
6104,1330,2147.66,Online Purchase,Los Angeles,Desktop,2024-01-05 05:43:00,0
6105,2551,2207.0,POS Payment,San Francisco,Tablet,2024-01-05 05:44:00,0
6106,1337,329.07,Online Purchase,New York,Desktop,2024-01-05 05:45:00,0
6107,2629,2007.82,POS Payment,Houston,Mobile,2024-01-05 05:46:00,0
6108,2327,3824.47,Bank Transfer,Chicago,Tablet,2024-01-05 05:47:00,0
6109,2526,4575.97,POS Payment,San Francisco,Desktop,2024-01-05 05:48:00,0
6110,2673,2068.07,POS Payment,Los Angeles,Desktop,2024-01-05 05:49:00,0
6111,2361,2118.51,POS Payment,Houston,Mobile,2024-01-05 05:50:00,0
6112,2573,3513.43,Online Purchase,New York,Mobile,2024-01-05 05:51:00,0
6113,3686,4713.92,Online Purchase,New York,Desktop,2024-01-05 05:52:00,0
6114,1274,1336.04,Bank Transfer,Chicago,Tablet,2024-01-05 05:53:00,0
6115,2187,2201.28,POS Payment,Houston,Desktop,2024-01-05 05:54:00,0
6116,4514,3980.07,ATM Withdrawal,Houston,Tablet,2024-01-05 05:55:00,0
6117,3366,3048.86,POS Payment,San Francisco,Tablet,2024-01-05 05:56:00,0
6118,3636,553.82,ATM Withdrawal,San Francisco,Desktop,2024-01-05 05:57:00,0
6119,3551,3139.04,ATM Withdrawal,New York,Tablet,2024-01-05 05:58:00,0
6120,4757,934.54,POS Payment,Los Angeles,Desktop,2024-01-05 05:59:00,0
6121,3434,2551.57,ATM Withdrawal,New York,Desktop,2024-01-05 06:00:00,0
6122,2993,2645.99,ATM Withdrawal,San Francisco,Mobile,2024-01-05 06:01:00,0
6123,1869,4381.14,POS Payment,San Francisco,Desktop,2024-01-05 06:02:00,0
6124,3880,2313.01,Online Purchase,San Francisco,Desktop,2024-01-05 06:03:00,0
6125,2014,1397.93,POS Payment,New York,Mobile,2024-01-05 06:04:00,0
6126,2911,1155.6,Bank Transfer,Houston,Mobile,2024-01-05 06:05:00,0
6127,1602,4371.39,ATM Withdrawal,Los Angeles,Tablet,2024-01-05 06:06:00,0
6128,4821,855.88,Bank Transfer,Los Angeles,Tablet,2024-01-05 06:07:00,0
6129,2799,2129.92,ATM Withdrawal,San Francisco,Mobile,2024-01-05 06:08:00,0
6130,1690,936.68,Online Purchase,Chicago,Mobile,2024-01-05 06:09:00,0
6131,1493,3866.75,ATM Withdrawal,New York,Mobile,2024-01-05 06:10:00,0
6132,1489,2372.39,POS Payment,Houston,Desktop,2024-01-05 06:11:00,0
6133,3768,1756.37,ATM Withdrawal,San Francisco,Desktop,2024-01-05 06:12:00,0
6134,4144,1806.14,Bank Transfer,Chicago,Desktop,2024-01-05 06:13:00,0
6135,3556,4261.22,POS Payment,San Francisco,Mobile,2024-01-05 06:14:00,0
6136,1389,2769.32,Bank Transfer,Chicago,Tablet,2024-01-05 06:15:00,0
6137,4690,3589.62,Online Purchase,Los Angeles,Tablet,2024-01-05 06:16:00,0
6138,4928,4485.3,Bank Transfer,Chicago,Desktop,2024-01-05 06:17:00,0
6139,1294,4508.81,Bank Transfer,Los Angeles,Desktop,2024-01-05 06:18:00,0
6140,2392,1643.22,Bank Transfer,Los Angeles,Mobile,2024-01-05 06:19:00,0
6141,3843,4762.3,POS Payment,New York,Mobile,2024-01-05 06:20:00,0
6142,3912,125.35,Online Purchase,Chicago,Tablet,2024-01-05 06:21:00,0
6143,2717,1884.8,Online Purchase,Houston,Tablet,2024-01-05 06:22:00,0
6144,3596,4479.1,Online Purchase,Houston,Mobile,2024-01-05 06:23:00,0
6145,1648,1373.91,Bank Transfer,Chicago,Tablet,2024-01-05 06:24:00,0
6146,2873,1366.13,POS Payment,New York,Tablet,2024-01-05 06:25:00,0
6147,1567,1513.81,POS Payment,Houston,Desktop,2024-01-05 06:26:00,0
6148,4258,3061.95,POS Payment,San Francisco,Mobile,2024-01-05 06:27:00,0
6149,3900,2192.23,Bank Transfer,Houston,Mobile,2024-01-05 06:28:00,0
6150,3817,3633.95,Online Purchase,New York,Mobile,2024-01-05 06:29:00,0
6151,1444,4474.66,Bank Transfer,Los Angeles,Desktop,2024-01-05 06:30:00,0
6152,4641,3371.32,POS Payment,Los Angeles,Mobile,2024-01-05 06:31:00,0
6153,1362,1023.13,Bank Transfer,Los Angeles,Tablet,2024-01-05 06:32:00,0
6154,3170,4663.48,ATM Withdrawal,New York,Desktop,2024-01-05 06:33:00,0
6155,2211,1323.2,Online Purchase,Los Angeles,Desktop,2024-01-05 06:34:00,0
6156,1741,750.32,Online Purchase,Los Angeles,Mobile,2024-01-05 06:35:00,0
6157,3041,450.75,POS Payment,New York,Tablet,2024-01-05 06:36:00,0
6158,1679,2817.36,Bank Transfer,San Francisco,Mobile,2024-01-05 06:37:00,0
6159,3467,569.7,POS Payment,Houston,Tablet,2024-01-05 06:38:00,0
6160,4697,694.74,Bank Transfer,New York,Mobile,2024-01-05 06:39:00,0
6161,4323,1500.85,ATM Withdrawal,New York,Tablet,2024-01-05 06:40:00,1
6162,2642,1408.98,Online Purchase,Chicago,Tablet,2024-01-05 06:41:00,0
6163,2572,3021.59,Online Purchase,Los Angeles,Tablet,2024-01-05 06:42:00,0
6164,2358,4083.91,Bank Transfer,San Francisco,Desktop,2024-01-05 06:43:00,0
6165,3139,3806.99,Online Purchase,Chicago,Mobile,2024-01-05 06:44:00,0
6166,4601,1313.16,Bank Transfer,San Francisco,Mobile,2024-01-05 06:45:00,0
6167,4937,1227.31,POS Payment,Los Angeles,Mobile,2024-01-05 06:46:00,0
6168,1062,4828.99,ATM Withdrawal,Los Angeles,Desktop,2024-01-05 06:47:00,0
6169,4733,42.17,Bank Transfer,Los Angeles,Tablet,2024-01-05 06:48:00,0
6170,3559,4398.72,ATM Withdrawal,Houston,Desktop,2024-01-05 06:49:00,0
6171,2162,999.44,POS Payment,San Francisco,Desktop,2024-01-05 06:50:00,0
6172,4769,4736.47,POS Payment,San Francisco,Tablet,2024-01-05 06:51:00,0
6173,4256,1712.19,POS Payment,Chicago,Mobile,2024-01-05 06:52:00,0
6174,2228,2202.32,Bank Transfer,New York,Desktop,2024-01-05 06:53:00,0
6175,3819,3535.9,ATM Withdrawal,Los Angeles,Tablet,2024-01-05 06:54:00,0
6176,4285,2938.76,ATM Withdrawal,Los Angeles,Tablet,2024-01-05 06:55:00,0
6177,1255,1590.38,Online Purchase,Chicago,Mobile,2024-01-05 06:56:00,0
6178,1134,2769.6,Bank Transfer,San Francisco,Tablet,2024-01-05 06:57:00,0
6179,4644,3653.8,Online Purchase,Houston,Tablet,2024-01-05 06:58:00,0
6180,1874,212.63,Online Purchase,San Francisco,Tablet,2024-01-05 06:59:00,0
6181,1821,56.99,Bank Transfer,Houston,Mobile,2024-01-05 07:00:00,0
6182,3135,2290.88,Online Purchase,Houston,Mobile,2024-01-05 07:01:00,0
6183,4907,660.05,Online Purchase,San Francisco,Tablet,2024-01-05 07:02:00,0
6184,4035,3322.06,Online Purchase,Los Angeles,Tablet,2024-01-05 07:03:00,0
6185,4278,1071.05,POS Payment,Houston,Mobile,2024-01-05 07:04:00,0
6186,4200,2164.82,Bank Transfer,Chicago,Mobile,2024-01-05 07:05:00,0
6187,1822,989.16,POS Payment,Chicago,Mobile,2024-01-05 07:06:00,0
6188,4074,2742.87,Online Purchase,Houston,Desktop,2024-01-05 07:07:00,0
6189,1973,581.15,Online Purchase,Los Angeles,Mobile,2024-01-05 07:08:00,0
6190,3981,116.51,POS Payment,Houston,Tablet,2024-01-05 07:09:00,0
6191,2777,256.61,Online Purchase,Chicago,Mobile,2024-01-05 07:10:00,0
6192,1120,4771.34,Bank Transfer,Chicago,Tablet,2024-01-05 07:11:00,0
6193,4456,712.29,ATM Withdrawal,San Francisco,Tablet,2024-01-05 07:12:00,0
6194,2637,3542.68,POS Payment,Los Angeles,Tablet,2024-01-05 07:13:00,0
6195,4109,340.56,ATM Withdrawal,San Francisco,Mobile,2024-01-05 07:14:00,0
6196,2364,541.69,ATM Withdrawal,New York,Mobile,2024-01-05 07:15:00,0
6197,2007,2544.87,ATM Withdrawal,Houston,Mobile,2024-01-05 07:16:00,0
6198,1924,2324.89,POS Payment,San Francisco,Mobile,2024-01-05 07:17:00,0
6199,1644,4757.95,Online Purchase,Los Angeles,Mobile,2024-01-05 07:18:00,0
6200,3032,4724.23,Bank Transfer,Houston,Desktop,2024-01-05 07:19:00,0
6201,3761,3898.26,Online Purchase,Houston,Mobile,2024-01-05 07:20:00,0
6202,3907,3010.91,Bank Transfer,Houston,Desktop,2024-01-05 07:21:00,0
6203,3068,2275.35,Online Purchase,Houston,Tablet,2024-01-05 07:22:00,0
6204,1241,1781.54,ATM Withdrawal,Houston,Tablet,2024-01-05 07:23:00,0
6205,3502,4735.49,ATM Withdrawal,Los Angeles,Tablet,2024-01-05 07:24:00,0
6206,4010,3014.94,Bank Transfer,New York,Tablet,2024-01-05 07:25:00,0
6207,3668,2895.78,POS Payment,Chicago,Desktop,2024-01-05 07:26:00,0
6208,3350,1160.27,Online Purchase,New York,Desktop,2024-01-05 07:27:00,0
6209,2619,234.44,ATM Withdrawal,Chicago,Tablet,2024-01-05 07:28:00,0
6210,4666,4726.0,Bank Transfer,San Francisco,Mobile,2024-01-05 07:29:00,0
6211,1802,1569.36,Online Purchase,Houston,Tablet,2024-01-05 07:30:00,1
6212,1963,2213.5,Bank Transfer,San Francisco,Tablet,2024-01-05 07:31:00,0
6213,1068,574.09,POS Payment,San Francisco,Desktop,2024-01-05 07:32:00,0
6214,2152,4184.78,POS Payment,Chicago,Tablet,2024-01-05 07:33:00,0
6215,1195,139.13,Online Purchase,Los Angeles,Desktop,2024-01-05 07:34:00,0
6216,3187,4170.12,POS Payment,Houston,Desktop,2024-01-05 07:35:00,0
6217,4515,702.28,Online Purchase,San Francisco,Tablet,2024-01-05 07:36:00,0
6218,3330,4432.93,Online Purchase,New York,Mobile,2024-01-05 07:37:00,0
6219,3359,3649.13,POS Payment,Houston,Desktop,2024-01-05 07:38:00,0
6220,1745,824.19,Bank Transfer,Los Angeles,Desktop,2024-01-05 07:39:00,0
6221,4606,2829.52,Bank Transfer,Houston,Desktop,2024-01-05 07:40:00,0
6222,2688,1563.97,Online Purchase,San Francisco,Tablet,2024-01-05 07:41:00,0
6223,1276,891.99,ATM Withdrawal,New York,Tablet,2024-01-05 07:42:00,0
6224,1060,4296.05,Online Purchase,San Francisco,Desktop,2024-01-05 07:43:00,0
6225,4390,2018.21,Bank Transfer,Los Angeles,Mobile,2024-01-05 07:44:00,0
6226,2913,1993.32,Online Purchase,Chicago,Tablet,2024-01-05 07:45:00,0
6227,3099,850.26,Bank Transfer,New York,Mobile,2024-01-05 07:46:00,0
6228,4927,1915.95,POS Payment,Los Angeles,Mobile,2024-01-05 07:47:00,0
6229,3200,4358.21,Online Purchase,Los Angeles,Tablet,2024-01-05 07:48:00,0
6230,2772,1816.28,Online Purchase,San Francisco,Desktop,2024-01-05 07:49:00,0
6231,2334,4758.07,POS Payment,San Francisco,Mobile,2024-01-05 07:50:00,0
6232,2837,4731.6,POS Payment,San Francisco,Desktop,2024-01-05 07:51:00,0
6233,3591,725.35,ATM Withdrawal,Chicago,Mobile,2024-01-05 07:52:00,0
6234,1566,887.38,POS Payment,Houston,Desktop,2024-01-05 07:53:00,0
6235,4935,4313.51,ATM Withdrawal,Houston,Tablet,2024-01-05 07:54:00,0
6236,4460,1964.41,POS Payment,San Francisco,Mobile,2024-01-05 07:55:00,0
6237,2571,22.87,Bank Transfer,San Francisco,Mobile,2024-01-05 07:56:00,1
6238,1621,1370.09,Online Purchase,Chicago,Mobile,2024-01-05 07:57:00,0
6239,3025,2988.55,POS Payment,Houston,Desktop,2024-01-05 07:58:00,0
6240,2200,3996.53,Bank Transfer,Chicago,Mobile,2024-01-05 07:59:00,0
6241,4433,667.81,POS Payment,Los Angeles,Mobile,2024-01-05 08:00:00,0
6242,1313,553.6,Online Purchase,Houston,Desktop,2024-01-05 08:01:00,0
6243,3854,4610.54,POS Payment,San Francisco,Desktop,2024-01-05 08:02:00,0
6244,3895,3755.99,POS Payment,New York,Tablet,2024-01-05 08:03:00,0
6245,3144,2949.31,Online Purchase,Los Angeles,Desktop,2024-01-05 08:04:00,0
6246,3928,3846.16,POS Payment,New York,Mobile,2024-01-05 08:05:00,0
6247,2236,2144.84,Online Purchase,Chicago,Mobile,2024-01-05 08:06:00,0
6248,3876,3792.52,ATM Withdrawal,Chicago,Tablet,2024-01-05 08:07:00,0
6249,1136,1859.64,POS Payment,Chicago,Tablet,2024-01-05 08:08:00,0
6250,2029,1221.23,Bank Transfer,San Francisco,Mobile,2024-01-05 08:09:00,0
6251,4058,3645.34,POS Payment,Chicago,Desktop,2024-01-05 08:10:00,1
6252,3156,2098.94,Online Purchase,New York,Mobile,2024-01-05 08:11:00,0
6253,3594,4906.9,Online Purchase,Los Angeles,Tablet,2024-01-05 08:12:00,0
6254,4110,1748.08,Bank Transfer,San Francisco,Mobile,2024-01-05 08:13:00,0
6255,1661,4608.72,Bank Transfer,Los Angeles,Mobile,2024-01-05 08:14:00,0
6256,3472,4664.88,Online Purchase,Chicago,Mobile,2024-01-05 08:15:00,0
6257,3677,1210.02,ATM Withdrawal,Houston,Tablet,2024-01-05 08:16:00,0
6258,3308,3991.31,ATM Withdrawal,San Francisco,Tablet,2024-01-05 08:17:00,0
6259,4497,2165.94,Online Purchase,Chicago,Tablet,2024-01-05 08:18:00,0
6260,1086,4587.71,ATM Withdrawal,San Francisco,Desktop,2024-01-05 08:19:00,0
6261,3512,2251.17,Bank Transfer,Houston,Tablet,2024-01-05 08:20:00,0
6262,3123,3721.77,ATM Withdrawal,New York,Desktop,2024-01-05 08:21:00,0
6263,3518,2335.37,Bank Transfer,New York,Desktop,2024-01-05 08:22:00,0
6264,3461,1139.78,POS Payment,New York,Tablet,2024-01-05 08:23:00,0
6265,3872,997.55,Bank Transfer,Houston,Desktop,2024-01-05 08:24:00,0
6266,3942,2127.73,POS Payment,Los Angeles,Desktop,2024-01-05 08:25:00,0
6267,3773,3777.72,Bank Transfer,Houston,Mobile,2024-01-05 08:26:00,0
6268,3504,3025.75,Bank Transfer,Houston,Desktop,2024-01-05 08:27:00,0
6269,2308,3443.46,ATM Withdrawal,Chicago,Desktop,2024-01-05 08:28:00,0
6270,4310,1412.35,Bank Transfer,New York,Tablet,2024-01-05 08:29:00,1
6271,2700,2407.7,Online Purchase,San Francisco,Mobile,2024-01-05 08:30:00,0
6272,4670,222.93,POS Payment,Los Angeles,Desktop,2024-01-05 08:31:00,0
6273,3700,4087.84,POS Payment,San Francisco,Desktop,2024-01-05 08:32:00,0
6274,3719,4949.47,Bank Transfer,Chicago,Desktop,2024-01-05 08:33:00,0
6275,4629,2034.99,Online Purchase,Chicago,Tablet,2024-01-05 08:34:00,0
6276,4443,55.81,Bank Transfer,Los Angeles,Tablet,2024-01-05 08:35:00,0
6277,1494,849.79,Bank Transfer,San Francisco,Mobile,2024-01-05 08:36:00,0
6278,2647,3262.98,ATM Withdrawal,Los Angeles,Desktop,2024-01-05 08:37:00,0
6279,2942,3060.78,Bank Transfer,Los Angeles,Mobile,2024-01-05 08:38:00,0
6280,2068,3939.54,Bank Transfer,New York,Tablet,2024-01-05 08:39:00,0
6281,2424,1270.17,ATM Withdrawal,San Francisco,Desktop,2024-01-05 08:40:00,0
6282,4318,3818.4,ATM Withdrawal,New York,Desktop,2024-01-05 08:41:00,0
6283,4687,3440.23,Online Purchase,New York,Mobile,2024-01-05 08:42:00,0
6284,1596,1614.75,ATM Withdrawal,New York,Desktop,2024-01-05 08:43:00,0
6285,1449,2727.9,POS Payment,Houston,Tablet,2024-01-05 08:44:00,0
6286,1484,737.22,POS Payment,Chicago,Mobile,2024-01-05 08:45:00,0
6287,1645,2263.37,Online Purchase,Chicago,Mobile,2024-01-05 08:46:00,0
6288,3667,4406.11,Bank Transfer,Houston,Desktop,2024-01-05 08:47:00,0
6289,4089,2106.54,Online Purchase,Los Angeles,Tablet,2024-01-05 08:48:00,0
6290,2629,4197.99,ATM Withdrawal,San Francisco,Desktop,2024-01-05 08:49:00,0
6291,1661,2951.68,Bank Transfer,San Francisco,Mobile,2024-01-05 08:50:00,0
6292,1757,960.19,Online Purchase,San Francisco,Mobile,2024-01-05 08:51:00,0
6293,1288,2905.95,Online Purchase,New York,Tablet,2024-01-05 08:52:00,0
6294,4485,2530.41,POS Payment,San Francisco,Mobile,2024-01-05 08:53:00,0
6295,1720,1993.81,Online Purchase,San Francisco,Tablet,2024-01-05 08:54:00,0
6296,1637,599.03,Bank Transfer,San Francisco,Desktop,2024-01-05 08:55:00,0
6297,3282,2084.13,Online Purchase,Chicago,Tablet,2024-01-05 08:56:00,0
6298,3463,364.74,Online Purchase,Houston,Desktop,2024-01-05 08:57:00,0
6299,3985,494.75,ATM Withdrawal,Los Angeles,Desktop,2024-01-05 08:58:00,0
6300,1498,2080.17,Online Purchase,Houston,Mobile,2024-01-05 08:59:00,0
6301,4021,1527.6,Bank Transfer,San Francisco,Desktop,2024-01-05 09:00:00,0
6302,1633,4627.8,POS Payment,Los Angeles,Mobile,2024-01-05 09:01:00,0
6303,2673,1879.15,POS Payment,Los Angeles,Tablet,2024-01-05 09:02:00,0
6304,3030,3789.53,POS Payment,Houston,Tablet,2024-01-05 09:03:00,0
6305,4067,2651.71,POS Payment,Houston,Desktop,2024-01-05 09:04:00,0
6306,1114,3520.72,ATM Withdrawal,Houston,Tablet,2024-01-05 09:05:00,0
6307,3979,1301.32,Bank Transfer,Houston,Desktop,2024-01-05 09:06:00,0
6308,1673,4709.58,ATM Withdrawal,New York,Tablet,2024-01-05 09:07:00,0
6309,2736,2650.91,POS Payment,Chicago,Desktop,2024-01-05 09:08:00,0
6310,2257,4156.79,ATM Withdrawal,Chicago,Desktop,2024-01-05 09:09:00,0
6311,4611,1825.86,Online Purchase,San Francisco,Tablet,2024-01-05 09:10:00,0
6312,4082,501.96,Bank Transfer,New York,Tablet,2024-01-05 09:11:00,0
6313,3253,3368.88,Online Purchase,Los Angeles,Tablet,2024-01-05 09:12:00,0
6314,4750,39.79,ATM Withdrawal,Houston,Tablet,2024-01-05 09:13:00,0
6315,3294,2376.99,Online Purchase,San Francisco,Desktop,2024-01-05 09:14:00,0
6316,4630,964.82,ATM Withdrawal,Los Angeles,Desktop,2024-01-05 09:15:00,0
6317,3805,3137.25,ATM Withdrawal,Chicago,Tablet,2024-01-05 09:16:00,0
6318,4198,4897.12,Bank Transfer,Los Angeles,Tablet,2024-01-05 09:17:00,0
6319,1146,2322.55,Bank Transfer,Houston,Mobile,2024-01-05 09:18:00,0
6320,3165,4087.67,Bank Transfer,Houston,Desktop,2024-01-05 09:19:00,0
6321,4982,2539.41,POS Payment,Chicago,Desktop,2024-01-05 09:20:00,0
6322,4453,2479.7,Bank Transfer,Houston,Tablet,2024-01-05 09:21:00,0
6323,1411,4652.19,Online Purchase,New York,Mobile,2024-01-05 09:22:00,0
6324,2687,4449.94,Bank Transfer,San Francisco,Tablet,2024-01-05 09:23:00,0
6325,4655,3929.22,Bank Transfer,Chicago,Desktop,2024-01-05 09:24:00,0
6326,3410,1481.98,Bank Transfer,Chicago,Desktop,2024-01-05 09:25:00,0
6327,2532,2725.5,ATM Withdrawal,Los Angeles,Mobile,2024-01-05 09:26:00,0
6328,1136,1120.26,ATM Withdrawal,Chicago,Tablet,2024-01-05 09:27:00,0
6329,4246,2220.14,Bank Transfer,San Francisco,Mobile,2024-01-05 09:28:00,0
6330,4360,2421.58,ATM Withdrawal,New York,Tablet,2024-01-05 09:29:00,0
6331,4005,4158.37,ATM Withdrawal,Los Angeles,Mobile,2024-01-05 09:30:00,0
6332,4552,4480.25,POS Payment,San Francisco,Tablet,2024-01-05 09:31:00,0
6333,1018,2073.69,Online Purchase,Chicago,Tablet,2024-01-05 09:32:00,0
6334,3242,89.5,ATM Withdrawal,Houston,Tablet,2024-01-05 09:33:00,0
6335,3377,4309.01,Online Purchase,Houston,Desktop,2024-01-05 09:34:00,0
6336,2959,872.22,ATM Withdrawal,San Francisco,Tablet,2024-01-05 09:35:00,0
6337,3222,3109.79,Bank Transfer,New York,Desktop,2024-01-05 09:36:00,0
6338,2001,125.83,ATM Withdrawal,Houston,Mobile,2024-01-05 09:37:00,0
6339,1448,1998.13,ATM Withdrawal,San Francisco,Tablet,2024-01-05 09:38:00,0
6340,2948,4929.82,Online Purchase,Los Angeles,Desktop,2024-01-05 09:39:00,0
6341,1945,504.37,Bank Transfer,Chicago,Mobile,2024-01-05 09:40:00,0
6342,2377,2119.04,POS Payment,New York,Tablet,2024-01-05 09:41:00,0
